id,video_url,label
188,storage/bout/eaps5bn10Vw/combined/134.mp4,Riposte left
2081,storage/bout/6yduhKstoUg/combined/627.mp4,Riposte left
10019,storage/bout/L2OLduNXeTA/combined/1187.mp4,Riposte left
5729,storage/bout/nMcT0ZP8vyE/combined/444.mp4,Riposte left
6861,storage/bout/dZ4wGHhTbD0/combined/648.mp4,Riposte left
2996,storage/bout/E3ieQWwLvS0/combined/145.mp4,Riposte left
947,storage/bout/WtLno1Z9mEw/combined/965.mp4,Riposte left
7156,storage/bout/v5p1VkV5hvo/combined/286.mp4,Riposte left
248,storage/bout/qG5H_HbbZsg/combined/233.mp4,Riposte left
467,storage/bout/vankVXs9b7U/combined/435.mp4,Riposte left
1205,storage/bout/yF8CJ6EkxiU/combined/736.mp4,Riposte left
7185,storage/bout/kE6S9SZ96zA/combined/479.mp4,Riposte left
4182,storage/bout/2xs4MiyVAHw/combined/537.mp4,Riposte left
248,storage/bout/qG5H_HbbZsg/combined/233.mp4,Riposte left
5867,storage/bout/YzEJA9I3rMw/combined/601.mp4,Riposte left
162,storage/bout/mm_ZMFNSg2I/combined/323.mp4,Riposte left
72,storage/bout/YjceRJadCtU/combined/385.mp4,Riposte left
2020,storage/bout/X-rAkQlZK-U/combined/721.mp4,Riposte left
8497,storage/bout/pDBojZ_H9uM/combined/1027.mp4,Riposte left
8526,storage/bout/pDBojZ_H9uM/combined/898.mp4,Riposte left
12301,storage/bout/fWCoyIWkHpk/combined/713.mp4,Riposte left
7911,storage/bout/JHK9jxGsXpA/combined/259.mp4,Riposte left
272,storage/bout/qG5H_HbbZsg/combined/89.mp4,Riposte left
6079,storage/bout/dYIV-QiC7XI/combined/507.mp4,Riposte left
2497,storage/bout/wEw37Is0900/combined/1579.mp4,Riposte left
467,storage/bout/vankVXs9b7U/combined/435.mp4,Riposte left
6660,storage/bout/_0YkszExQRs/combined/173.mp4,Riposte left
591,storage/bout/EAE5Fd8lk-I/combined/931.mp4,Riposte left
12275,storage/bout/fWCoyIWkHpk/combined/1039.mp4,Riposte left
8114,storage/bout/uqNosrXUdiY/combined/776.mp4,Riposte left
1478,storage/bout/NG8cgGQ6x9c/combined/601.mp4,Riposte left
2859,storage/bout/JNtMt-G2_FY/combined/403.mp4,Riposte left
438,storage/bout/EyIR4QUNMKE/combined/335.mp4,Riposte left
3701,storage/bout/bpmPGE7R-8Q/combined/558.mp4,Riposte left
247,storage/bout/qG5H_HbbZsg/combined/171.mp4,Riposte left
7095,storage/bout/lU26reX_5kE/combined/446.mp4,Riposte left
438,storage/bout/EyIR4QUNMKE/combined/335.mp4,Riposte left
1063,storage/bout/EtfGdMG3zB8/combined/353.mp4,Riposte left
1060,storage/bout/EtfGdMG3zB8/combined/230.mp4,Riposte left
8136,storage/bout/270iNHfUmlM/combined/533.mp4,Riposte left
2011,storage/bout/X-rAkQlZK-U/combined/397.mp4,Riposte left
3836,storage/bout/t0dkyfvzZ_g/combined/888.mp4,Riposte left
2020,storage/bout/X-rAkQlZK-U/combined/721.mp4,Riposte left
7965,storage/bout/-yLCv2UDvo4/combined/993.mp4,Riposte left
2020,storage/bout/X-rAkQlZK-U/combined/721.mp4,Riposte left
522,storage/bout/J3-mT2Z-MbE/combined/786.mp4,Riposte left
2020,storage/bout/X-rAkQlZK-U/combined/721.mp4,Riposte left
11506,storage/bout/bOYustuEs7o/combined/672.mp4,Riposte left
8454,storage/bout/XkPMQIn5kNI/combined/118.mp4,Riposte left
1427,storage/bout/Pibg6mjIND0/combined/244.mp4,Riposte left
628,storage/bout/P5FXJs17MBs/combined/96.mp4,Riposte left
1852,storage/bout/EN3RMrYKIAU/combined/532.mp4,Riposte left
150,storage/bout/mm_ZMFNSg2I/combined/1173.mp4,Riposte left
5729,storage/bout/nMcT0ZP8vyE/combined/444.mp4,Riposte left
7834,storage/bout/JrDifP8p0C4/combined/119.mp4,Riposte left
8037,storage/bout/pT4BCFaLqFc/combined/858.mp4,Riposte left
4050,storage/bout/BecaBPSnGOc/combined/370.mp4,Riposte left
12737,storage/bout/xTN5mCmszzo/combined/417.mp4,Riposte left
6284,storage/bout/O440rKTEmZs/combined/283.mp4,Riposte left
1073,storage/bout/EtfGdMG3zB8/combined/892.mp4,Riposte left
2045,storage/bout/X-N7HlA-J9U/combined/465.mp4,Riposte left
101,storage/bout/sEuHDNqlLiw/combined/394.mp4,Riposte left
1689,storage/bout/6_vSs8pZ1GU/combined/220.mp4,Riposte left
4084,storage/bout/WNV9Xcdk5dQ/combined/418.mp4,Riposte left
3510,storage/bout/FsurpNx67U4/combined/369.mp4,Riposte left
9323,storage/bout/ZId7B8ofln8/combined/1225.mp4,Riposte left
9093,storage/bout/iAGV9embmWc/combined/580.mp4,Riposte left
495,storage/bout/J3-mT2Z-MbE/combined/257.mp4,Riposte left
600,storage/bout/P5FXJs17MBs/combined/224.mp4,Riposte left
8037,storage/bout/pT4BCFaLqFc/combined/858.mp4,Riposte left
541,storage/bout/M8YlcHl3kVg/combined/49.mp4,Riposte left
7416,storage/bout/fGlPmAW2sbc/combined/910.mp4,Riposte left
150,storage/bout/mm_ZMFNSg2I/combined/1173.mp4,Riposte left
7297,storage/bout/ro4wEi050yk/combined/1008.mp4,Riposte left
1099,storage/bout/CD_OaN263kM/combined/471.mp4,Riposte left
101,storage/bout/sEuHDNqlLiw/combined/394.mp4,Riposte left
3338,storage/bout/HZVyRYeSp7I/clips/220.mp4,Riposte left
2495,storage/bout/wEw37Is0900/combined/1498.mp4,Riposte left
1663,storage/bout/D59YO1AnJqA/combined/309.mp4,Riposte left
998,storage/bout/iOrQvwWHPTk/combined/325.mp4,Riposte left
6141,storage/bout/htin80dcMQc/combined/196.mp4,Riposte left
6788,storage/bout/CPEuqV5FAYg/combined/262.mp4,Riposte left
445,storage/bout/EyIR4QUNMKE/combined/482.mp4,Riposte left
5225,storage/bout/0cSMoqSH20s/combined/768.mp4,Riposte left
3228,storage/bout/5CAWV76cCIA/combined/375.mp4,Riposte left
2495,storage/bout/wEw37Is0900/combined/1498.mp4,Riposte left
12455,storage/bout/-bzZOuTVeiU/combined/1714.mp4,Riposte left
7095,storage/bout/lU26reX_5kE/combined/446.mp4,Riposte left
7706,storage/bout/RicFnp6RzNA/combined/172.mp4,Riposte left
366,storage/bout/GFFBras6y98/clips/800.mp4,Riposte left
2081,storage/bout/6yduhKstoUg/combined/627.mp4,Riposte left
3532,storage/bout/FsurpNx67U4/combined/99.mp4,Riposte left
719,storage/bout/89KjitqMIx8/combined/260.mp4,Riposte left
3,storage/bout/mlzY3a-X92M/combined/1124.mp4,Riposte left
1588,storage/bout/bTBgOaQ5EFg/combined/105.mp4,Riposte left
3563,storage/bout/FgvwcsMT-QE/combined/693.mp4,Riposte left
573,storage/bout/EAE5Fd8lk-I/combined/348.mp4,Riposte left
3523,storage/bout/FsurpNx67U4/combined/70.mp4,Riposte left
10939,storage/bout/ZrSqn8K78tw/combined/700.mp4,Riposte left
4567,storage/bout/L9ezLAKRTy8/combined/65.mp4,Riposte left
5708,storage/bout/Opz1IwXMHJg/combined/887.mp4,Riposte left
199,storage/bout/eaps5bn10Vw/combined/331.mp4,Riposte left
11212,storage/bout/TUmXN1RvhuU/combined/1415.mp4,Riposte left
3520,storage/bout/FsurpNx67U4/combined/645.mp4,Riposte left
5140,storage/bout/wPfFrclxfqE/combined/325.mp4,Riposte left
247,storage/bout/qG5H_HbbZsg/combined/171.mp4,Riposte left
4883,storage/bout/QoKkHanoI7Q/combined/299.mp4,Riposte left
3139,storage/bout/9P76dS9jCPg/clips/533.mp4,Riposte left
1439,storage/bout/Pibg6mjIND0/combined/476.mp4,Riposte left
1852,storage/bout/EN3RMrYKIAU/combined/532.mp4,Riposte left
12275,storage/bout/fWCoyIWkHpk/combined/1039.mp4,Riposte left
11547,storage/bout/n1GZg9ILqVY/combined/714.mp4,Riposte left
573,storage/bout/EAE5Fd8lk-I/combined/348.mp4,Riposte left
1663,storage/bout/D59YO1AnJqA/combined/309.mp4,Riposte left
1689,storage/bout/6_vSs8pZ1GU/combined/220.mp4,Riposte left
1072,storage/bout/EtfGdMG3zB8/combined/851.mp4,Riposte left
8454,storage/bout/XkPMQIn5kNI/combined/118.mp4,Riposte left
3510,storage/bout/FsurpNx67U4/combined/369.mp4,Riposte left
1108,storage/bout/CD_OaN263kM/combined/935.mp4,Riposte left
524,storage/bout/J3-mT2Z-MbE/combined/81.mp4,Riposte left
3,storage/bout/mlzY3a-X92M/combined/1124.mp4,Riposte left
991,storage/bout/iOrQvwWHPTk/combined/232.mp4,Riposte left
11750,storage/bout/PUqHNz1jpFw/combined/889.mp4,Riposte left
8037,storage/bout/pT4BCFaLqFc/combined/858.mp4,Riposte left
1589,storage/bout/bTBgOaQ5EFg/combined/121.mp4,Counter Attack right
6812,storage/bout/CK6-kL-M9jU/combined/209.mp4,Counter Attack right
1638,storage/bout/NFtnw0THROM/combined/820.mp4,Counter Attack right
1047,storage/bout/CF4cZh0zO94/combined/812.mp4,Counter Attack right
3604,storage/bout/bH3drPAA0Ck/combined/109.mp4,Counter Attack right
315,storage/bout/B2AcbKUaunY/combined/243.mp4,Counter Attack right
1589,storage/bout/bTBgOaQ5EFg/combined/121.mp4,Counter Attack right
1861,storage/bout/EN3RMrYKIAU/combined/765.mp4,Counter Attack right
4830,storage/bout/qG5b_alehWc/combined/716.mp4,Counter Attack right
11708,storage/bout/ZXKEj6eWCsc/combined/570.mp4,Counter Attack right
1346,storage/bout/8_yX1HRpDgk/combined/506.mp4,Counter Attack right
1532,storage/bout/smatp6vZ2dg/combined/427.mp4,Counter Attack right
2219,storage/bout/isvIrL08qmo/combined/123.mp4,Counter Attack right
1934,storage/bout/9HE-fFeM83g/combined/129.mp4,Counter Attack right
2207,storage/bout/tGv8VVmpxyE/clips/697.mp4,Counter Attack right
9512,storage/bout/9GobTAFB0jo/combined/922.mp4,Counter Attack right
6432,storage/bout/QeHo5Qsuh1A/combined/544.mp4,Counter Attack right
8419,storage/bout/lHYaEaz_1yc/combined/145.mp4,Counter Attack right
3751,storage/bout/koPIkxvsM5w/combined/305.mp4,Counter Attack right
7288,storage/bout/u3j0ngIv8U0/combined/599.mp4,Counter Attack right
2396,storage/bout/qcXXFpLm8uw/combined/435.mp4,Counter Attack right
10308,storage/bout/vPFCC8IQsCQ/combined/957.mp4,Counter Attack right
321,storage/bout/B2AcbKUaunY/combined/440.mp4,Counter Attack right
6071,storage/bout/dYIV-QiC7XI/combined/289.mp4,Counter Attack right
5504,storage/bout/EHG6NhrQUjY/combined/786.mp4,Counter Attack right
718,storage/bout/89KjitqMIx8/combined/243.mp4,Counter Attack right
858,storage/bout/xH8ih_1PZOY/combined/321.mp4,Counter Attack right
2728,storage/bout/bDLaSH6Qwbw/combined/378.mp4,Counter Attack right
3535,storage/bout/FgvwcsMT-QE/combined/1066.mp4,Counter Attack right
6812,storage/bout/CK6-kL-M9jU/combined/209.mp4,Counter Attack right
3695,storage/bout/bpmPGE7R-8Q/combined/462.mp4,Counter Attack right
2903,storage/bout/0TCDBa1Zbfs/combined/196.mp4,Counter Attack right
738,storage/bout/89KjitqMIx8/combined/68.mp4,Counter Attack right
784,storage/bout/Tu7Z2ZGR6qo/combined/417.mp4,Counter Attack right
5821,storage/bout/8Nd8LX0yAMo/combined/302.mp4,Counter Attack right
10735,storage/bout/VNim4EiOEUg/combined/69.mp4,Counter Attack right
1934,storage/bout/9HE-fFeM83g/combined/129.mp4,Counter Attack right
9301,storage/bout/bBlx-YEDzEs/combined/405.mp4,Counter Attack right
1972,storage/bout/YjceRJadCtU/combined/1261.mp4,Counter Attack right
315,storage/bout/B2AcbKUaunY/combined/243.mp4,Counter Attack right
11558,storage/bout/nKYEZXN9-xM/combined/1102.mp4,Counter Attack right
2694,storage/bout/ftEk-vXE0KM/combined/108.mp4,Counter Attack right
6975,storage/bout/0U6u6wqUB1o/combined/371.mp4,Counter Attack right
1350,storage/bout/8_yX1HRpDgk/combined/606.mp4,Counter Attack right
10505,storage/bout/HxXV5IfaPFA/combined/965.mp4,Counter Attack right
243,storage/bout/qG5H_HbbZsg/combined/1376.mp4,Counter Attack right
5605,storage/bout/8bPjIKTM_R0/combined/85.mp4,Counter Attack right
6604,storage/bout/24uA35bMzXU/combined/359.mp4,Counter Attack right
758,storage/bout/FOnYz-WgwQU/combined/675.mp4,Counter Attack right
12509,storage/bout/whTQNYdSGXA/combined/429.mp4,Counter Attack right
1419,storage/bout/IRjv6luKW-E/combined/813.mp4,Counter Attack right
6512,storage/bout/S2qQAVmbJm4/combined/1034.mp4,Counter Attack right
479,storage/bout/vankVXs9b7U/combined/757.mp4,Counter Attack right
4417,storage/bout/dy3GTBt0gSk/combined/477.mp4,Counter Attack right
1149,storage/bout/zoSBkNh8dIs/combined/1155.mp4,Counter Attack right
724,storage/bout/89KjitqMIx8/combined/37.mp4,Counter Attack right
21,storage/bout/mlzY3a-X92M/combined/695.mp4,Counter Attack right
774,storage/bout/Tu7Z2ZGR6qo/combined/1066.mp4,Counter Attack right
1637,storage/bout/NFtnw0THROM/combined/800.mp4,Counter Attack right
6440,storage/bout/QeHo5Qsuh1A/combined/803.mp4,Counter Attack right
9648,storage/bout/dUens_qSmR8/combined/419.mp4,Counter Attack right
3722,storage/bout/58RffoZm_ho/combined/389.mp4,Counter Attack right
4903,storage/bout/QoKkHanoI7Q/combined/82.mp4,Counter Attack right
685,storage/bout/lyUzYxaDQlw/combined/976.mp4,Counter Attack right
2400,storage/bout/qcXXFpLm8uw/combined/619.mp4,Counter Attack right
4075,storage/bout/WNV9Xcdk5dQ/combined/229.mp4,Counter Attack right
6795,storage/bout/CPEuqV5FAYg/combined/407.mp4,Counter Attack right
8983,storage/bout/W0iLsEkEf6w/combined/459.mp4,Counter Attack right
6812,storage/bout/CK6-kL-M9jU/combined/209.mp4,Counter Attack right
4830,storage/bout/qG5b_alehWc/combined/716.mp4,Counter Attack right
6030,storage/bout/JtwpJDvzE7s/combined/792.mp4,Counter Attack right
3695,storage/bout/bpmPGE7R-8Q/combined/462.mp4,Counter Attack right
8510,storage/bout/pDBojZ_H9uM/combined/51.mp4,Counter Attack right
4720,storage/bout/y5DN0GPlzh8/combined/310.mp4,Counter Attack right
4581,storage/bout/V0ntzxEu2ng/combined/222.mp4,Counter Attack right
5547,storage/bout/v1Im0e7FFbo/combined/275.mp4,Counter Attack right
12406,storage/bout/YQ7TL9IwHPM/combined/828.mp4,Counter Attack right
758,storage/bout/FOnYz-WgwQU/combined/675.mp4,Counter Attack right
7498,storage/bout/Vze2P9XO2qM/combined/677.mp4,Counter Attack right
4899,storage/bout/QoKkHanoI7Q/combined/763.mp4,Counter Attack right
6030,storage/bout/JtwpJDvzE7s/combined/792.mp4,Counter Attack right
3535,storage/bout/FgvwcsMT-QE/combined/1066.mp4,Counter Attack right
649,storage/bout/7j7-8DO_500/combined/626.mp4,Counter Attack right
2304,storage/bout/HjOMXxXK86c/combined/679.mp4,Counter Attack right
244,storage/bout/qG5H_HbbZsg/combined/1378.mp4,Counter Attack right
8910,storage/bout/NviJr-8JcGk/combined/397.mp4,Counter Attack right
967,storage/bout/FbM6M0uYPMU/combined/480.mp4,Counter Attack right
11240,storage/bout/xugLXfvpt84/combined/1122.mp4,Counter Attack right
134,storage/bout/jCQtFBGlrQI/combined/499.mp4,Counter Attack right
1905,storage/bout/CGJ66jNWt5c/combined/296.mp4,Counter Attack right
2004,storage/bout/X-rAkQlZK-U/combined/197.mp4,Counter Attack right
937,storage/bout/WtLno1Z9mEw/combined/753.mp4,Counter Attack right
2052,storage/bout/X-N7HlA-J9U/combined/98.mp4,Counter Attack right
1149,storage/bout/zoSBkNh8dIs/combined/1155.mp4,Counter Attack right
2442,storage/bout/4I69_sgqICU/combined/586.mp4,Counter Attack right
8228,storage/bout/XilnUr78Wk0/combined/989.mp4,Counter Attack right
6453,storage/bout/83bf3IyGIIo/combined/1201.mp4,Counter Attack right
5358,storage/bout/09qM0tJwtSg/combined/289.mp4,Counter Attack right
649,storage/bout/7j7-8DO_500/combined/626.mp4,Counter Attack right
427,storage/bout/gB2fVFdAMxo/combined/793.mp4,Counter Attack right
1972,storage/bout/YjceRJadCtU/combined/1261.mp4,Counter Attack right
4055,storage/bout/BecaBPSnGOc/combined/547.mp4,Counter Attack right
11244,storage/bout/xugLXfvpt84/combined/1351.mp4,Counter Attack right
6731,storage/bout/CU_kcezU0Eg/combined/273.mp4,Counter Attack right
475,storage/bout/vankVXs9b7U/combined/677.mp4,Counter Attack right
710,storage/bout/_nBlPkG5PCc/combined/778.mp4,Counter Attack right
907,storage/bout/n56kfujT0Sk/combined/806.mp4,Counter Attack right
4842,storage/bout/52V-Zh8Ekmg/combined/1163.mp4,Counter Attack right
8400,storage/bout/M5NxUh-aZmg/combined/429.mp4,Counter Attack right
1516,storage/bout/93PbREV0iDM/combined/739.mp4,Counter Attack right
2825,storage/bout/mvxAy3U2ihI/combined/228.mp4,Counter Attack right
4808,storage/bout/qG5b_alehWc/combined/1184.mp4,Counter Attack right
479,storage/bout/vankVXs9b7U/combined/757.mp4,Counter Attack right
5271,storage/bout/BjU-60SlwHY/combined/236.mp4,Counter Attack right
1554,storage/bout/smatp6vZ2dg/combined/95.mp4,Counter Attack right
1934,storage/bout/9HE-fFeM83g/combined/129.mp4,Counter Attack right
6385,storage/bout/1jmhAmBmxw8/combined/1017.mp4,Counter Attack right
38,storage/bout/3z2t7ZRRVFk/combined/43.mp4,Counter Attack right
4903,storage/bout/QoKkHanoI7Q/combined/82.mp4,Counter Attack right
6312,storage/bout/FIzrOZSBvzQ/combined/1287.mp4,Counter Attack right
7708,storage/bout/RicFnp6RzNA/combined/190.mp4,Counter Attack right
4510,storage/bout/v0aNYWTjpn0/combined/98.mp4,Counter Attack right
244,storage/bout/qG5H_HbbZsg/combined/1378.mp4,Counter Attack right
655,storage/bout/lyUzYxaDQlw/combined/1018.mp4,Counter Attack right
3148,storage/bout/9P76dS9jCPg/clips/816.mp4,Counter Attack right
937,storage/bout/WtLno1Z9mEw/combined/753.mp4,Counter Attack right
5358,storage/bout/09qM0tJwtSg/combined/289.mp4,Counter Attack right
5591,storage/bout/8bPjIKTM_R0/combined/400.mp4,Counter Attack right
751,storage/bout/FOnYz-WgwQU/combined/374.mp4,Counter Attack right
1470,storage/bout/NG8cgGQ6x9c/combined/331.mp4,Counter Attack right
5133,storage/bout/wPfFrclxfqE/combined/218.mp4,Counter Attack right
5358,storage/bout/09qM0tJwtSg/combined/289.mp4,Counter Attack right
5547,storage/bout/v1Im0e7FFbo/combined/275.mp4,Counter Attack right
2097,storage/bout/1qB9LXKvWno/combined/192.mp4,Counter Attack right
2751,storage/bout/Nee8wqhAWOk/combined/1161.mp4,Counter Attack right
452,storage/bout/EyIR4QUNMKE/combined/708.mp4,Counter Attack right
483,storage/bout/vankVXs9b7U/combined/871.mp4,Counter Attack right
209,storage/bout/eaps5bn10Vw/combined/801.mp4,Counter Attack right
2388,storage/bout/qcXXFpLm8uw/combined/1479.mp4,Counter Attack right
11240,storage/bout/xugLXfvpt84/combined/1122.mp4,Counter Attack right
3418,storage/bout/bI9CTfIwXr0/combined/174.mp4,Counter Attack right
5687,storage/bout/Opz1IwXMHJg/combined/292.mp4,Counter Attack right
1280,storage/bout/hA8ikW1oczM/clips/967.mp4,Counter Attack right
7725,storage/bout/RicFnp6RzNA/combined/476.mp4,Counter Attack right
978,storage/bout/FbM6M0uYPMU/combined/818.mp4,Counter Attack right
2728,storage/bout/bDLaSH6Qwbw/combined/378.mp4,Counter Attack right
691,storage/bout/_nBlPkG5PCc/combined/195.mp4,Counter Attack right
907,storage/bout/n56kfujT0Sk/combined/806.mp4,Counter Attack right
1971,storage/bout/YjceRJadCtU/combined/1257.mp4,Counter Attack right
7725,storage/bout/RicFnp6RzNA/combined/476.mp4,Counter Attack right
427,storage/bout/gB2fVFdAMxo/combined/793.mp4,Counter Attack right
1654,storage/bout/D59YO1AnJqA/combined/152.mp4,Counter Attack right
685,storage/bout/lyUzYxaDQlw/combined/976.mp4,Counter Attack right
12509,storage/bout/whTQNYdSGXA/combined/429.mp4,Counter Attack right
7908,storage/bout/JHK9jxGsXpA/combined/198.mp4,Counter Attack right
11708,storage/bout/ZXKEj6eWCsc/combined/570.mp4,Counter Attack right
1902,storage/bout/CGJ66jNWt5c/combined/257.mp4,Counter Attack right
5358,storage/bout/09qM0tJwtSg/combined/289.mp4,Counter Attack right
3695,storage/bout/bpmPGE7R-8Q/combined/462.mp4,Counter Attack right
5183,storage/bout/5PwlF7Kelag/combined/690.mp4,Counter Attack right
7708,storage/bout/RicFnp6RzNA/combined/190.mp4,Counter Attack right
1856,storage/bout/EN3RMrYKIAU/combined/624.mp4,Counter Attack right
1715,storage/bout/Ebj5yWjCdj0/combined/1136.mp4,Counter Attack right
5411,storage/bout/FSIveKYWNy0/combined/913.mp4,Counter Attack right
6433,storage/bout/QeHo5Qsuh1A/combined/557.mp4,Counter Attack right
3939,storage/bout/5YdF8DE9sLc/combined/105.mp4,Counter Attack right
2043,storage/bout/X-N7HlA-J9U/combined/411.mp4,Counter Attack right
10674,storage/bout/9G_CBl3qY2U/combined/1069.mp4,Counter Attack right
2592,storage/bout/rHZ6FyV6x3g/combined/112.mp4,Counter Attack right
5183,storage/bout/5PwlF7Kelag/combined/690.mp4,Counter Attack right
9301,storage/bout/bBlx-YEDzEs/combined/405.mp4,Counter Attack right
5437,storage/bout/q1u2S1JuFDE/combined/705.mp4,Counter Attack right
2825,storage/bout/mvxAy3U2ihI/combined/228.mp4,Counter Attack right
2219,storage/bout/isvIrL08qmo/combined/123.mp4,Counter Attack right
10497,storage/bout/HxXV5IfaPFA/combined/733.mp4,Counter Attack right
2388,storage/bout/qcXXFpLm8uw/combined/1479.mp4,Counter Attack right
1470,storage/bout/NG8cgGQ6x9c/combined/331.mp4,Counter Attack right
5411,storage/bout/FSIveKYWNy0/combined/913.mp4,Counter Attack right
3152,storage/bout/9P76dS9jCPg/clips/942.mp4,Counter Attack right
1695,storage/bout/6_vSs8pZ1GU/combined/297.mp4,Counter Attack right
10674,storage/bout/9G_CBl3qY2U/combined/1069.mp4,Counter Attack right
751,storage/bout/FOnYz-WgwQU/combined/374.mp4,Counter Attack right
6731,storage/bout/CU_kcezU0Eg/combined/273.mp4,Counter Attack right
8480,storage/bout/XkPMQIn5kNI/combined/541.mp4,Counter Attack right
1695,storage/bout/6_vSs8pZ1GU/combined/297.mp4,Counter Attack right
1554,storage/bout/smatp6vZ2dg/combined/95.mp4,Counter Attack right
1695,storage/bout/6_vSs8pZ1GU/combined/297.mp4,Counter Attack right
1149,storage/bout/zoSBkNh8dIs/combined/1155.mp4,Counter Attack right
3418,storage/bout/bI9CTfIwXr0/combined/174.mp4,Counter Attack right
1695,storage/bout/6_vSs8pZ1GU/combined/297.mp4,Counter Attack right
21,storage/bout/mlzY3a-X92M/combined/695.mp4,Counter Attack right
1932,storage/bout/9HE-fFeM83g/combined/1177.mp4,Counter Attack right
5008,storage/bout/CpktNiu5_ik/combined/184.mp4,Counter Attack right
774,storage/bout/Tu7Z2ZGR6qo/combined/1066.mp4,Counter Attack right
13169,storage/bout/jdIR2XnPhl0/combined/161.mp4,Counter Attack right
5170,storage/bout/5PwlF7Kelag/combined/380.mp4,Counter Attack right
5183,storage/bout/5PwlF7Kelag/combined/690.mp4,Counter Attack right
1889,storage/bout/mIXz2mCCJak/combined/791.mp4,Counter Attack right
1932,storage/bout/9HE-fFeM83g/combined/1177.mp4,Counter Attack right
758,storage/bout/FOnYz-WgwQU/combined/675.mp4,Counter Attack right
2825,storage/bout/mvxAy3U2ihI/combined/228.mp4,Counter Attack right
4903,storage/bout/QoKkHanoI7Q/combined/82.mp4,Counter Attack right
2388,storage/bout/qcXXFpLm8uw/combined/1479.mp4,Counter Attack right
3939,storage/bout/5YdF8DE9sLc/combined/105.mp4,Counter Attack right
5885,storage/bout/CbjriKGjFMo/combined/241.mp4,Counter Attack right
10894,storage/bout/eEnhER_xpb8/combined/326.mp4,Counter Attack right
4093,storage/bout/WNV9Xcdk5dQ/combined/740.mp4,Counter Attack right
3319,storage/bout/AuDVJfvsLzM/combined/165.mp4,Counter Attack right
1863,storage/bout/EN3RMrYKIAU/combined/795.mp4,Counter Attack right
6312,storage/bout/FIzrOZSBvzQ/combined/1287.mp4,Counter Attack right
8419,storage/bout/lHYaEaz_1yc/combined/145.mp4,Counter Attack right
7498,storage/bout/Vze2P9XO2qM/combined/677.mp4,Counter Attack right
11031,storage/bout/0CXmMLIzXNI/combined/746.mp4,Counter Attack right
1479,storage/bout/NG8cgGQ6x9c/combined/667.mp4,Counter Attack right
3939,storage/bout/5YdF8DE9sLc/combined/105.mp4,Counter Attack right
5575,storage/bout/8bPjIKTM_R0/combined/1320.mp4,Counter Attack right
2114,storage/bout/1qB9LXKvWno/combined/74.mp4,Counter Attack right
1472,storage/bout/NG8cgGQ6x9c/combined/417.mp4,Counter Attack right
4055,storage/bout/BecaBPSnGOc/combined/547.mp4,Counter Attack right
1877,storage/bout/mIXz2mCCJak/combined/327.mp4,Counter Attack right
3418,storage/bout/bI9CTfIwXr0/combined/174.mp4,Counter Attack right
11053,storage/bout/VEH24eQX7VM/combined/294.mp4,Counter Attack right
6433,storage/bout/QeHo5Qsuh1A/combined/557.mp4,Counter Attack right
2164,storage/bout/DbtbovVrfwQ/combined/361.mp4,Counter Attack right
6030,storage/bout/JtwpJDvzE7s/combined/792.mp4,Counter Attack right
2154,storage/bout/DbtbovVrfwQ/combined/191.mp4,Counter Attack right
2164,storage/bout/DbtbovVrfwQ/combined/361.mp4,Counter Attack right
3941,storage/bout/5YdF8DE9sLc/combined/1194.mp4,Counter Attack right
9362,storage/bout/Fwboj_D-Bhk/combined/389.mp4,Counter Attack right
1902,storage/bout/CGJ66jNWt5c/combined/257.mp4,Counter Attack right
570,storage/bout/EAE5Fd8lk-I/combined/295.mp4,Counter Attack right
12406,storage/bout/YQ7TL9IwHPM/combined/828.mp4,Counter Attack right
1905,storage/bout/CGJ66jNWt5c/combined/296.mp4,Counter Attack right
6697,storage/bout/VYWPmujVa28/combined/259.mp4,Counter Attack right
2209,storage/bout/tGv8VVmpxyE/clips/724.mp4,Counter Attack right
8761,storage/bout/WL3V8hwDd8g/combined/320.mp4,Counter Attack right
1516,storage/bout/93PbREV0iDM/combined/739.mp4,Counter Attack right
6485,storage/bout/83bf3IyGIIo/combined/787.mp4,Counter Attack right
6030,storage/bout/JtwpJDvzE7s/combined/792.mp4,Counter Attack right
2114,storage/bout/1qB9LXKvWno/combined/74.mp4,Counter Attack right
1678,storage/bout/D59YO1AnJqA/combined/740.mp4,Counter Attack right
860,storage/bout/xH8ih_1PZOY/combined/438.mp4,Counter Attack right
21,storage/bout/mlzY3a-X92M/combined/695.mp4,Counter Attack right
8983,storage/bout/W0iLsEkEf6w/combined/459.mp4,Counter Attack right
6235,storage/bout/FAlOZyNi6ic/combined/1024.mp4,Counter Attack right
2056,storage/bout/6yduhKstoUg/combined/182.mp4,Counter Attack right
489,storage/bout/J3-mT2Z-MbE/combined/135.mp4,Counter Attack right
2388,storage/bout/qcXXFpLm8uw/combined/1479.mp4,Counter Attack right
134,storage/bout/jCQtFBGlrQI/combined/499.mp4,Counter Attack right
5411,storage/bout/FSIveKYWNy0/combined/913.mp4,Counter Attack right
1516,storage/bout/93PbREV0iDM/combined/739.mp4,Counter Attack right
2154,storage/bout/DbtbovVrfwQ/combined/191.mp4,Counter Attack right
8983,storage/bout/W0iLsEkEf6w/combined/459.mp4,Counter Attack right
4581,storage/bout/V0ntzxEu2ng/combined/222.mp4,Counter Attack right
1934,storage/bout/9HE-fFeM83g/combined/129.mp4,Counter Attack right
