id,video_url,labels
3107,data1/boxing_storage/3107.mp4,Right Hand Missed Punch
3842,data1/boxing_storage/3842.mp4,Right Hand Missed Punch
2547,data1/boxing_storage/2547.mp4,Right Hand Missed Punch
2471,data1/boxing_storage/2471.mp4,Right Hand Missed Punch
332,data1/boxing_storage/332.mp4,Right Hand Missed Punch
2170,data1/boxing_storage/2170.mp4,Right Hand Missed Punch
3483,data1/boxing_storage/3483.mp4,Right Hand Missed Punch
799,data1/boxing_storage/799.mp4,Right Hand Missed Punch
2752,data1/boxing_storage/2752.mp4,Right Hand Missed Punch
830,data1/boxing_storage/830.mp4,Right Hand Missed Punch
4099,data1/boxing_storage/4099.mp4,Right Hand Missed Punch
799,data1/boxing_storage/799.mp4,Right Hand Missed Punch
4190,data1/boxing_storage/4190.mp4,Right Hand Missed Punch
1067,data1/boxing_storage/1067.mp4,Right Hand Missed Punch
922,data1/boxing_storage/922.mp4,Right Hand Missed Punch
3904,data1/boxing_storage/3904.mp4,Right Hand Missed Punch
1961,data1/boxing_storage/1961.mp4,Right Hand Missed Punch
3199,data1/boxing_storage/3199.mp4,Right Hand Missed Punch
1045,data1/boxing_storage/1045.mp4,Right Hand Missed Punch
672,data1/boxing_storage/672.mp4,Right Hand Missed Punch
4116,data1/boxing_storage/4116.mp4,Right Hand Missed Punch
3797,data1/boxing_storage/3797.mp4,Right Hand Missed Punch
4213,data1/boxing_storage/4213.mp4,Right Hand Missed Punch
2182,data1/boxing_storage/2182.mp4,Right Hand Missed Punch
2943,data1/boxing_storage/2943.mp4,Right Hand Missed Punch
2522,data1/boxing_storage/2522.mp4,Right Hand Missed Punch
1643,data1/boxing_storage/1643.mp4,Right Hand Missed Punch
3940,data1/boxing_storage/3940.mp4,Right Hand Missed Punch
3654,data1/boxing_storage/3654.mp4,Right Hand Missed Punch
4088,data1/boxing_storage/4088.mp4,Right Hand Missed Punch
1924,data1/boxing_storage/1924.mp4,Right Hand Missed Punch
2270,data1/boxing_storage/2270.mp4,Right Hand Missed Punch
1753,data1/boxing_storage/1753.mp4,Right Hand Missed Punch
889,data1/boxing_storage/889.mp4,Right Hand Missed Punch
346,data1/boxing_storage/346.mp4,Right Hand Missed Punch
848,data1/boxing_storage/848.mp4,Right Hand Missed Punch
1492,data1/boxing_storage/1492.mp4,Right Hand Missed Punch
1479,data1/boxing_storage/1479.mp4,Right Hand Missed Punch
1865,data1/boxing_storage/1865.mp4,Right Hand Missed Punch
2254,data1/boxing_storage/2254.mp4,Right Hand Missed Punch
347,data1/boxing_storage/347.mp4,Right Hand Missed Punch
2818,data1/boxing_storage/2818.mp4,Right Hand Missed Punch
3763,data1/boxing_storage/3763.mp4,Right Hand Missed Punch
1780,data1/boxing_storage/1780.mp4,Right Hand Missed Punch
140,data1/boxing_storage/140.mp4,Right Hand Missed Punch
2958,data1/boxing_storage/2958.mp4,Right Hand Missed Punch
2182,data1/boxing_storage/2182.mp4,Right Hand Missed Punch
3646,data1/boxing_storage/3646.mp4,Right Hand Missed Punch
3685,data1/boxing_storage/3685.mp4,Right Hand Missed Punch
2994,data1/boxing_storage/2994.mp4,Right Hand Missed Punch
2887,data1/boxing_storage/2887.mp4,Right Hand Missed Punch
3763,data1/boxing_storage/3763.mp4,Right Hand Missed Punch
533,data1/boxing_storage/533.mp4,Right Hand Missed Punch
745,data1/boxing_storage/745.mp4,Right Hand Missed Punch
3760,data1/boxing_storage/3760.mp4,Right Hand Missed Punch
2182,data1/boxing_storage/2182.mp4,Right Hand Missed Punch
3513,data1/boxing_storage/3513.mp4,Right Hand Missed Punch
3973,data1/boxing_storage/3973.mp4,Right Hand Missed Punch
1816,data1/boxing_storage/1816.mp4,Right Hand Missed Punch
262,data1/boxing_storage/262.mp4,Right Hand Missed Punch
1753,data1/boxing_storage/1753.mp4,Right Hand Missed Punch
904,data1/boxing_storage/904.mp4,Right Hand Missed Punch
3959,data1/boxing_storage/3959.mp4,Right Hand Missed Punch
4569,data1/boxing_storage/4569.mp4,Right Hand Missed Punch
2348,data1/boxing_storage/2348.mp4,Right Hand Missed Punch
4034,data1/boxing_storage/4034.mp4,Right Hand Missed Punch
676,data1/boxing_storage/676.mp4,Right Hand Missed Punch
2753,data1/boxing_storage/2753.mp4,Right Hand Missed Punch
2979,data1/boxing_storage/2979.mp4,Right Hand Missed Punch
2060,data1/boxing_storage/2060.mp4,Right Hand Missed Punch
2243,data1/boxing_storage/2243.mp4,Right Hand Missed Punch
3839,data1/boxing_storage/3839.mp4,Right Hand Missed Punch
424,data1/boxing_storage/424.mp4,Right Hand Missed Punch
3495,data1/boxing_storage/3495.mp4,Right Hand Missed Punch
3748,data1/boxing_storage/3748.mp4,Right Hand Missed Punch
1367,data1/boxing_storage/1367.mp4,Right Hand Missed Punch
3778,data1/boxing_storage/3778.mp4,Right Hand Missed Punch
596,data1/boxing_storage/596.mp4,Right Hand Missed Punch
889,data1/boxing_storage/889.mp4,Right Hand Missed Punch
3959,data1/boxing_storage/3959.mp4,Right Hand Missed Punch
303,data1/boxing_storage/303.mp4,Right Hand Missed Punch
4467,data1/boxing_storage/4467.mp4,Right Hand Missed Punch
3827,data1/boxing_storage/3827.mp4,Right Hand Missed Punch
427,data1/boxing_storage/427.mp4,Right Hand Missed Punch
1479,data1/boxing_storage/1479.mp4,Right Hand Missed Punch
1367,data1/boxing_storage/1367.mp4,Right Hand Missed Punch
443,data1/boxing_storage/443.mp4,Right Hand Missed Punch
362,data1/boxing_storage/362.mp4,Right Hand Missed Punch
981,data1/boxing_storage/981.mp4,Right Hand Missed Punch
1777,data1/boxing_storage/1777.mp4,Right Hand Missed Punch
386,data1/boxing_storage/386.mp4,Right Hand Missed Punch
1813,data1/boxing_storage/1813.mp4,Right Hand Missed Punch
4235,data1/boxing_storage/4235.mp4,Right Hand Missed Punch
3979,data1/boxing_storage/3979.mp4,Right Hand Missed Punch
2243,data1/boxing_storage/2243.mp4,Right Hand Missed Punch
1161,data1/boxing_storage/1161.mp4,Right Hand Missed Punch
1257,data1/boxing_storage/1257.mp4,Right Hand Missed Punch
1635,data1/boxing_storage/1635.mp4,Right Hand Missed Punch
2170,data1/boxing_storage/2170.mp4,Right Hand Missed Punch
2212,data1/boxing_storage/2212.mp4,Right Hand Missed Punch
2400,data1/boxing_storage/2400.mp4,Right Hand Missed Punch
3425,data1/boxing_storage/3425.mp4,Right Hand Missed Punch
1374,data1/boxing_storage/1374.mp4,Right Hand Missed Punch
2462,data1/boxing_storage/2462.mp4,Right Hand Missed Punch
676,data1/boxing_storage/676.mp4,Right Hand Missed Punch
102,data1/boxing_storage/102.mp4,Right Hand Missed Punch
661,data1/boxing_storage/661.mp4,Right Hand Missed Punch
4501,data1/boxing_storage/4501.mp4,Right Hand Missed Punch
4011,data1/boxing_storage/4011.mp4,Right Hand Missed Punch
2547,data1/boxing_storage/2547.mp4,Right Hand Missed Punch
2314,data1/boxing_storage/2314.mp4,Right Hand Missed Punch
89,data1/boxing_storage/89.mp4,Right Hand Missed Punch
1723,data1/boxing_storage/1723.mp4,Right Hand Missed Punch
1361,data1/boxing_storage/1361.mp4,Right Hand Missed Punch
1692,data1/boxing_storage/1692.mp4,Right Hand Missed Punch
1696,data1/boxing_storage/1696.mp4,Right Hand Missed Punch
3923,data1/boxing_storage/3923.mp4,Right Hand Missed Punch
4449,data1/boxing_storage/4449.mp4,Right Hand Missed Punch
2977,data1/boxing_storage/2977.mp4,Right Hand Missed Punch
1161,data1/boxing_storage/1161.mp4,Right Hand Missed Punch
1939,data1/boxing_storage/1939.mp4,Right Hand Missed Punch
74,data1/boxing_storage/74.mp4,Right Hand Missed Punch
312,data1/boxing_storage/312.mp4,Right Hand Missed Punch
1660,data1/boxing_storage/1660.mp4,Right Hand Missed Punch
4228,data1/boxing_storage/4228.mp4,Right Hand Missed Punch
3495,data1/boxing_storage/3495.mp4,Right Hand Missed Punch
1314,data1/boxing_storage/1314.mp4,Right Hand Missed Punch
3720,data1/boxing_storage/3720.mp4,Right Hand Missed Punch
3279,data1/boxing_storage/3279.mp4,Right Hand Missed Punch
3513,data1/boxing_storage/3513.mp4,Right Hand Missed Punch
1369,data1/boxing_storage/1369.mp4,Right Hand Missed Punch
3377,data1/boxing_storage/3377.mp4,Right Hand Missed Punch
2182,data1/boxing_storage/2182.mp4,Right Hand Missed Punch
3097,data1/boxing_storage/3097.mp4,Right Hand Missed Punch
1255,data1/boxing_storage/1255.mp4,Right Hand Missed Punch
3015,data1/boxing_storage/3015.mp4,Right Hand Missed Punch
622,data1/boxing_storage/622.mp4,Right Hand Missed Punch
2541,data1/boxing_storage/2541.mp4,Right Hand Missed Punch
4133,data1/boxing_storage/4133.mp4,Right Hand Missed Punch
2934,data1/boxing_storage/2934.mp4,Right Hand Missed Punch
4569,data1/boxing_storage/4569.mp4,Right Hand Missed Punch
3709,data1/boxing_storage/3709.mp4,Right Hand Missed Punch
1779,data1/boxing_storage/1779.mp4,Right Hand Missed Punch
1689,data1/boxing_storage/1689.mp4,Right Hand Missed Punch
808,data1/boxing_storage/808.mp4,Right Hand Missed Punch
2015,data1/boxing_storage/2015.mp4,Right Hand Missed Punch
3603,data1/boxing_storage/3603.mp4,Right Hand Missed Punch
262,data1/boxing_storage/262.mp4,Right Hand Missed Punch
362,data1/boxing_storage/362.mp4,Right Hand Missed Punch
1185,data1/boxing_storage/1185.mp4,Right Hand Missed Punch
1713,data1/boxing_storage/1713.mp4,Right Hand Missed Punch
1361,data1/boxing_storage/1361.mp4,Right Hand Missed Punch
2471,data1/boxing_storage/2471.mp4,Right Hand Missed Punch
2210,data1/boxing_storage/2210.mp4,Right Hand Missed Punch
1185,data1/boxing_storage/1185.mp4,Right Hand Missed Punch
513,data1/boxing_storage/513.mp4,Right Hand Missed Punch
1402,data1/boxing_storage/1402.mp4,Right Hand Missed Punch
3215,data1/boxing_storage/3215.mp4,Right Hand Missed Punch
3837,data1/boxing_storage/3837.mp4,Right Hand Missed Punch
3685,data1/boxing_storage/3685.mp4,Right Hand Missed Punch
4235,data1/boxing_storage/4235.mp4,Right Hand Missed Punch
20,data1/boxing_storage/20.mp4,Right Hand Missed Punch
3849,data1/boxing_storage/3849.mp4,Right Hand Missed Punch
3613,data1/boxing_storage/3613.mp4,Right Hand Missed Punch
1865,data1/boxing_storage/1865.mp4,Right Hand Missed Punch
1909,data1/boxing_storage/1909.mp4,Right Hand Missed Punch
3763,data1/boxing_storage/3763.mp4,Right Hand Missed Punch
4091,data1/boxing_storage/4091.mp4,Right Hand Missed Punch
3188,data1/boxing_storage/3188.mp4,Right Hand Missed Punch
4187,data1/boxing_storage/4187.mp4,Right Hand Missed Punch
4228,data1/boxing_storage/4228.mp4,Right Hand Missed Punch
1108,data1/boxing_storage/1108.mp4,Right Hand Missed Punch
1277,data1/boxing_storage/1277.mp4,Right Hand Missed Punch
513,data1/boxing_storage/513.mp4,Right Hand Missed Punch
390,data1/boxing_storage/390.mp4,Right Hand Missed Punch
1713,data1/boxing_storage/1713.mp4,Right Hand Missed Punch
1615,data1/boxing_storage/1615.mp4,Right Hand Missed Punch
1713,data1/boxing_storage/1713.mp4,Right Hand Missed Punch
3215,data1/boxing_storage/3215.mp4,Right Hand Missed Punch
3115,data1/boxing_storage/3115.mp4,Right Hand Missed Punch
1465,data1/boxing_storage/1465.mp4,Right Hand Missed Punch
698,data1/boxing_storage/698.mp4,Right Hand Missed Punch
3787,data1/boxing_storage/3787.mp4,Right Hand Missed Punch
2133,data1/boxing_storage/2133.mp4,Right Hand Missed Punch
2027,data1/boxing_storage/2027.mp4,Right Hand Missed Punch
2541,data1/boxing_storage/2541.mp4,Right Hand Missed Punch
2284,data1/boxing_storage/2284.mp4,Right Hand Missed Punch
1643,data1/boxing_storage/1643.mp4,Right Hand Missed Punch
2270,data1/boxing_storage/2270.mp4,Right Hand Missed Punch
1386,data1/boxing_storage/1386.mp4,Right Hand Missed Punch
276,data1/boxing_storage/276.mp4,Right Hand Missed Punch
4499,data1/boxing_storage/4499.mp4,Right Hand Missed Punch
4029,data1/boxing_storage/4029.mp4,Right Hand Missed Punch
413,data1/boxing_storage/413.mp4,Right Hand Missed Punch
2348,data1/boxing_storage/2348.mp4,Right Hand Missed Punch
3157,data1/boxing_storage/3157.mp4,Right Hand Missed Punch
156,data1/boxing_storage/156.mp4,Right Hand Missed Punch
1366,data1/boxing_storage/1366.mp4,Right Hand Missed Punch
4133,data1/boxing_storage/4133.mp4,Right Hand Missed Punch
20,data1/boxing_storage/20.mp4,Right Hand Missed Punch
3778,data1/boxing_storage/3778.mp4,Right Hand Missed Punch
432,data1/boxing_storage/432.mp4,Right Hand Missed Punch
3787,data1/boxing_storage/3787.mp4,Right Hand Missed Punch
2670,data1/boxing_storage/2670.mp4,Right Hand Missed Punch
1367,data1/boxing_storage/1367.mp4,Right Hand Missed Punch
4499,data1/boxing_storage/4499.mp4,Right Hand Missed Punch
129,data1/boxing_storage/129.mp4,Right Hand Missed Punch
3423,data1/boxing_storage/3423.mp4,Right Hand Missed Punch
2254,data1/boxing_storage/2254.mp4,Right Hand Missed Punch
2885,data1/boxing_storage/2885.mp4,Right Hand Missed Punch
3662,data1/boxing_storage/3662.mp4,Right Hand Missed Punch
4088,data1/boxing_storage/4088.mp4,Right Hand Missed Punch
1571,data1/boxing_storage/1571.mp4,Right Hand Missed Punch
3778,data1/boxing_storage/3778.mp4,Right Hand Missed Punch
101,data1/boxing_storage/101.mp4,Right Hand Missed Punch
1161,data1/boxing_storage/1161.mp4,Right Hand Missed Punch
3613,data1/boxing_storage/3613.mp4,Right Hand Missed Punch
1643,data1/boxing_storage/1643.mp4,Right Hand Missed Punch
799,data1/boxing_storage/799.mp4,Right Hand Missed Punch
1314,data1/boxing_storage/1314.mp4,Right Hand Missed Punch
1813,data1/boxing_storage/1813.mp4,Right Hand Missed Punch
3209,data1/boxing_storage/3209.mp4,Right Hand Missed Punch
1772,data1/boxing_storage/1772.mp4,Right Hand Missed Punch
311,data1/boxing_storage/311.mp4,Right Hand Missed Punch
2210,data1/boxing_storage/2210.mp4,Right Hand Missed Punch
3654,data1/boxing_storage/3654.mp4,Right Hand Missed Punch
377,data1/boxing_storage/377.mp4,Right Hand Missed Punch
2280,data1/boxing_storage/2280.mp4,Right Hand Missed Punch
1924,data1/boxing_storage/1924.mp4,Right Hand Missed Punch
4106,data1/boxing_storage/4106.mp4,Right Hand Missed Punch
4580,data1/boxing_storage/4580.mp4,Right Hand Missed Punch
1369,data1/boxing_storage/1369.mp4,Right Hand Missed Punch
2002,data1/boxing_storage/2002.mp4,Right Hand Missed Punch
4187,data1/boxing_storage/4187.mp4,Right Hand Missed Punch
2130,data1/boxing_storage/2130.mp4,Right Hand Missed Punch
2210,data1/boxing_storage/2210.mp4,Right Hand Missed Punch
2465,data1/boxing_storage/2465.mp4,Right Hand Missed Punch
4116,data1/boxing_storage/4116.mp4,Right Hand Missed Punch
3973,data1/boxing_storage/3973.mp4,Right Hand Missed Punch
402,data1/boxing_storage/402.mp4,Right Hand Missed Punch
332,data1/boxing_storage/332.mp4,Right Hand Missed Punch
2547,data1/boxing_storage/2547.mp4,Right Hand Missed Punch
3854,data1/boxing_storage/3854.mp4,Right Hand Missed Punch
723,data1/boxing_storage/723.mp4,Right Hand Missed Punch
3771,data1/boxing_storage/3771.mp4,Right Hand Missed Punch
2616,data1/boxing_storage/2616.mp4,Right Hand Missed Punch
1967,data1/boxing_storage/1967.mp4,Right Hand Missed Punch
3115,data1/boxing_storage/3115.mp4,Right Hand Missed Punch
4091,data1/boxing_storage/4091.mp4,Right Hand Missed Punch
117,data1/boxing_storage/117.mp4,Right Hand Missed Punch
3188,data1/boxing_storage/3188.mp4,Right Hand Missed Punch
2994,data1/boxing_storage/2994.mp4,Right Hand Missed Punch
2471,data1/boxing_storage/2471.mp4,Right Hand Missed Punch
2539,data1/boxing_storage/2539.mp4,Right Hand Missed Punch
3720,data1/boxing_storage/3720.mp4,Right Hand Missed Punch
74,data1/boxing_storage/74.mp4,Right Hand Missed Punch
1122,data1/boxing_storage/1122.mp4,Right Hand Missed Punch
3001,data1/boxing_storage/3001.mp4,Right Hand Missed Punch
3787,data1/boxing_storage/3787.mp4,Right Hand Missed Punch
574,data1/boxing_storage/574.mp4,Right Hand Missed Punch
1374,data1/boxing_storage/1374.mp4,Right Hand Missed Punch
2254,data1/boxing_storage/2254.mp4,Right Hand Missed Punch
2462,data1/boxing_storage/2462.mp4,Right Hand Missed Punch
1753,data1/boxing_storage/1753.mp4,Right Hand Missed Punch
2787,data1/boxing_storage/2787.mp4,Right Hand Missed Punch
3511,data1/boxing_storage/3511.mp4,Right Hand Missed Punch
2972,data1/boxing_storage/2972.mp4,Right Hand Missed Punch
552,data1/boxing_storage/552.mp4,Right Hand Missed Punch
2182,data1/boxing_storage/2182.mp4,Right Hand Missed Punch
3513,data1/boxing_storage/3513.mp4,Right Hand Missed Punch
3207,data1/boxing_storage/3207.mp4,Right Hand Missed Punch
2977,data1/boxing_storage/2977.mp4,Right Hand Missed Punch
1753,data1/boxing_storage/1753.mp4,Right Hand Missed Punch
4187,data1/boxing_storage/4187.mp4,Right Hand Missed Punch
878,data1/boxing_storage/878.mp4,Right Hand Missed Punch
922,data1/boxing_storage/922.mp4,Right Hand Missed Punch
889,data1/boxing_storage/889.mp4,Right Hand Missed Punch
3840,data1/boxing_storage/3840.mp4,Right Hand Missed Punch
4052,data1/boxing_storage/4052.mp4,Right Hand Missed Punch
3182,data1/boxing_storage/3182.mp4,Right Hand Missed Punch
82,data1/boxing_storage/82.mp4,Right Hand Missed Punch
1967,data1/boxing_storage/1967.mp4,Right Hand Missed Punch
3628,data1/boxing_storage/3628.mp4,Right Hand Missed Punch
1257,data1/boxing_storage/1257.mp4,Right Hand Missed Punch
3662,data1/boxing_storage/3662.mp4,Right Hand Missed Punch
2670,data1/boxing_storage/2670.mp4,Right Hand Missed Punch
4468,data1/boxing_storage/4468.mp4,Right Hand Missed Punch
291,data1/boxing_storage/291.mp4,Right Hand Missed Punch
427,data1/boxing_storage/427.mp4,Right Hand Missed Punch
1660,data1/boxing_storage/1660.mp4,Right Hand Missed Punch
2015,data1/boxing_storage/2015.mp4,Right Hand Missed Punch
731,data1/boxing_storage/731.mp4,Right Hand Missed Punch
1369,data1/boxing_storage/1369.mp4,Right Hand Missed Punch
748,data1/boxing_storage/748.mp4,Right Hand Missed Punch
687,data1/boxing_storage/687.mp4,Right Hand Missed Punch
3746,data1/boxing_storage/3746.mp4,Right Hand Missed Punch
20,data1/boxing_storage/20.mp4,Right Hand Missed Punch
420,data1/boxing_storage/420.mp4,Right Hand Missed Punch
1713,data1/boxing_storage/1713.mp4,Right Hand Missed Punch
2032,data1/boxing_storage/2032.mp4,Right Hand Missed Punch
2679,data1/boxing_storage/2679.mp4,Right Hand Missed Punch
4575,data1/boxing_storage/4575.mp4,Right Hand Missed Punch
4604,data1/boxing_storage/4604.mp4,Right Hand Missed Punch
3763,data1/boxing_storage/3763.mp4,Right Hand Missed Punch
2997,data1/boxing_storage/2997.mp4,Right Hand Missed Punch
330,data1/boxing_storage/330.mp4,Right Hand Missed Punch
3613,data1/boxing_storage/3613.mp4,Right Hand Missed Punch
845,data1/boxing_storage/845.mp4,Right Hand Missed Punch
646,data1/boxing_storage/646.mp4,Right Hand Missed Punch
362,data1/boxing_storage/362.mp4,Right Hand Missed Punch
1529,data1/boxing_storage/1529.mp4,Right Hand Missed Punch
2527,data1/boxing_storage/2527.mp4,Right Hand Missed Punch
1624,data1/boxing_storage/1624.mp4,Right Hand Missed Punch
4481,data1/boxing_storage/4481.mp4,Right Hand Missed Punch
1111,data1/boxing_storage/1111.mp4,Right Hand Missed Punch
2670,data1/boxing_storage/2670.mp4,Right Hand Missed Punch
3827,data1/boxing_storage/3827.mp4,Right Hand Missed Punch
3160,data1/boxing_storage/3160.mp4,Right Hand Missed Punch
2818,data1/boxing_storage/2818.mp4,Right Hand Missed Punch
4604,data1/boxing_storage/4604.mp4,Right Hand Missed Punch
432,data1/boxing_storage/432.mp4,Right Hand Missed Punch
2414,data1/boxing_storage/2414.mp4,Right Hand Missed Punch
3853,data1/boxing_storage/3853.mp4,Right Hand Missed Punch
2219,data1/boxing_storage/2219.mp4,Right Hand Missed Punch
2539,data1/boxing_storage/2539.mp4,Right Hand Missed Punch
3197,data1/boxing_storage/3197.mp4,Right Hand Missed Punch
4011,data1/boxing_storage/4011.mp4,Right Hand Missed Punch
1021,data1/boxing_storage/1021.mp4,Right Hand Missed Punch
2560,data1/boxing_storage/2560.mp4,Right Hand Missed Punch
3115,data1/boxing_storage/3115.mp4,Right Hand Missed Punch
4059,data1/boxing_storage/4059.mp4,Right Hand Missed Punch
2086,data1/boxing_storage/2086.mp4,Right Hand Missed Punch
2284,data1/boxing_storage/2284.mp4,Right Hand Missed Punch
3511,data1/boxing_storage/3511.mp4,Right Hand Missed Punch
3979,data1/boxing_storage/3979.mp4,Right Hand Missed Punch
580,data1/boxing_storage/580.mp4,Right Hand Missed Punch
672,data1/boxing_storage/672.mp4,Right Hand Missed Punch
4463,data1/boxing_storage/4463.mp4,Right Hand Missed Punch
910,data1/boxing_storage/910.mp4,Right Hand Missed Punch
4228,data1/boxing_storage/4228.mp4,Right Hand Missed Punch
1924,data1/boxing_storage/1924.mp4,Right Hand Missed Punch
2541,data1/boxing_storage/2541.mp4,Right Hand Missed Punch
2264,data1/boxing_storage/2264.mp4,Right Hand Missed Punch
3028,data1/boxing_storage/3028.mp4,Right Hand Missed Punch
3160,data1/boxing_storage/3160.mp4,Right Hand Missed Punch
878,data1/boxing_storage/878.mp4,Right Hand Missed Punch
3486,data1/boxing_storage/3486.mp4,Right Hand Missed Punch
2994,data1/boxing_storage/2994.mp4,Right Hand Missed Punch
3469,data1/boxing_storage/3469.mp4,Right Hand Missed Punch
3609,data1/boxing_storage/3609.mp4,Right Hand Missed Punch
4463,data1/boxing_storage/4463.mp4,Right Hand Missed Punch
4580,data1/boxing_storage/4580.mp4,Right Hand Missed Punch
3166,data1/boxing_storage/3166.mp4,Right Hand Missed Punch
2522,data1/boxing_storage/2522.mp4,Right Hand Missed Punch
1669,data1/boxing_storage/1669.mp4,Right Hand Missed Punch
3469,data1/boxing_storage/3469.mp4,Right Hand Missed Punch
313,data1/boxing_storage/313.mp4,Right Hand Missed Punch
2503,data1/boxing_storage/2503.mp4,Right Hand Missed Punch
938,data1/boxing_storage/938.mp4,Right Hand Missed Punch
420,data1/boxing_storage/420.mp4,Right Hand Missed Punch
709,data1/boxing_storage/709.mp4,Right Hand Missed Punch
1257,data1/boxing_storage/1257.mp4,Right Hand Missed Punch
2985,data1/boxing_storage/2985.mp4,Right Hand Missed Punch
1156,data1/boxing_storage/1156.mp4,Left Hand Block Punch
4516,data1/boxing_storage/4516.mp4,Left Hand Block Punch
3222,data1/boxing_storage/3222.mp4,Left Hand Block Punch
1173,data1/boxing_storage/1173.mp4,Left Hand Block Punch
794,data1/boxing_storage/794.mp4,Left Hand Block Punch
2369,data1/boxing_storage/2369.mp4,Left Hand Block Punch
109,data1/boxing_storage/109.mp4,Left Hand Block Punch
1156,data1/boxing_storage/1156.mp4,Left Hand Block Punch
1328,data1/boxing_storage/1328.mp4,Left Hand Block Punch
2583,data1/boxing_storage/2583.mp4,Left Hand Block Punch
4302,data1/boxing_storage/4302.mp4,Left Hand Block Punch
1020,data1/boxing_storage/1020.mp4,Left Hand Block Punch
1136,data1/boxing_storage/1136.mp4,Left Hand Block Punch
4607,data1/boxing_storage/4607.mp4,Left Hand Block Punch
1617,data1/boxing_storage/1617.mp4,Left Hand Block Punch
1390,data1/boxing_storage/1390.mp4,Left Hand Block Punch
1581,data1/boxing_storage/1581.mp4,Left Hand Block Punch
4000,data1/boxing_storage/4000.mp4,Left Hand Block Punch
3070,data1/boxing_storage/3070.mp4,Left Hand Block Punch
4404,data1/boxing_storage/4404.mp4,Left Hand Block Punch
3501,data1/boxing_storage/3501.mp4,Left Hand Block Punch
2404,data1/boxing_storage/2404.mp4,Left Hand Block Punch
3241,data1/boxing_storage/3241.mp4,Left Hand Block Punch
1791,data1/boxing_storage/1791.mp4,Left Hand Block Punch
4227,data1/boxing_storage/4227.mp4,Left Hand Block Punch
111,data1/boxing_storage/111.mp4,Left Hand Block Punch
2923,data1/boxing_storage/2923.mp4,Left Hand Block Punch
2678,data1/boxing_storage/2678.mp4,Left Hand Block Punch
4406,data1/boxing_storage/4406.mp4,Left Hand Block Punch
376,data1/boxing_storage/376.mp4,Left Hand Block Punch
524,data1/boxing_storage/524.mp4,Left Hand Block Punch
1944,data1/boxing_storage/1944.mp4,Left Hand Block Punch
2349,data1/boxing_storage/2349.mp4,Left Hand Block Punch
3222,data1/boxing_storage/3222.mp4,Left Hand Block Punch
2376,data1/boxing_storage/2376.mp4,Left Hand Block Punch
2071,data1/boxing_storage/2071.mp4,Left Hand Block Punch
391,data1/boxing_storage/391.mp4,Left Hand Block Punch
506,data1/boxing_storage/506.mp4,Left Hand Block Punch
2847,data1/boxing_storage/2847.mp4,Left Hand Block Punch
4245,data1/boxing_storage/4245.mp4,Left Hand Block Punch
1390,data1/boxing_storage/1390.mp4,Left Hand Block Punch
3945,data1/boxing_storage/3945.mp4,Left Hand Block Punch
1420,data1/boxing_storage/1420.mp4,Left Hand Block Punch
109,data1/boxing_storage/109.mp4,Left Hand Block Punch
4276,data1/boxing_storage/4276.mp4,Left Hand Block Punch
1928,data1/boxing_storage/1928.mp4,Left Hand Block Punch
3226,data1/boxing_storage/3226.mp4,Left Hand Block Punch
1022,data1/boxing_storage/1022.mp4,Left Hand Block Punch
4231,data1/boxing_storage/4231.mp4,Left Hand Block Punch
91,data1/boxing_storage/91.mp4,Left Hand Block Punch
2795,data1/boxing_storage/2795.mp4,Left Hand Block Punch
3193,data1/boxing_storage/3193.mp4,Left Hand Block Punch
4433,data1/boxing_storage/4433.mp4,Left Hand Block Punch
408,data1/boxing_storage/408.mp4,Left Hand Block Punch
4356,data1/boxing_storage/4356.mp4,Left Hand Block Punch
1052,data1/boxing_storage/1052.mp4,Left Hand Block Punch
3192,data1/boxing_storage/3192.mp4,Left Hand Block Punch
183,data1/boxing_storage/183.mp4,Left Hand Block Punch
2529,data1/boxing_storage/2529.mp4,Left Hand Block Punch
890,data1/boxing_storage/890.mp4,Left Hand Block Punch
388,data1/boxing_storage/388.mp4,Left Hand Block Punch
4607,data1/boxing_storage/4607.mp4,Left Hand Block Punch
21,data1/boxing_storage/21.mp4,Left Hand Block Punch
418,data1/boxing_storage/418.mp4,Left Hand Block Punch
1171,data1/boxing_storage/1171.mp4,Left Hand Block Punch
3083,data1/boxing_storage/3083.mp4,Left Hand Block Punch
4026,data1/boxing_storage/4026.mp4,Left Hand Block Punch
2393,data1/boxing_storage/2393.mp4,Left Hand Block Punch
2591,data1/boxing_storage/2591.mp4,Left Hand Block Punch
252,data1/boxing_storage/252.mp4,Left Hand Block Punch
1811,data1/boxing_storage/1811.mp4,Left Hand Block Punch
2518,data1/boxing_storage/2518.mp4,Left Hand Block Punch
3218,data1/boxing_storage/3218.mp4,Left Hand Block Punch
4528,data1/boxing_storage/4528.mp4,Left Hand Block Punch
3916,data1/boxing_storage/3916.mp4,Left Hand Block Punch
3222,data1/boxing_storage/3222.mp4,Left Hand Block Punch
2583,data1/boxing_storage/2583.mp4,Left Hand Block Punch
2920,data1/boxing_storage/2920.mp4,Left Hand Block Punch
2376,data1/boxing_storage/2376.mp4,Left Hand Block Punch
3515,data1/boxing_storage/3515.mp4,Left Hand Block Punch
2563,data1/boxing_storage/2563.mp4,Left Hand Block Punch
2531,data1/boxing_storage/2531.mp4,Left Hand Block Punch
